session_guid,lap_index,turn,corner_name,entry_speed,apex_speed,exit_speed,speed_drop,max_lat_g,max_brake,max_throttle,min_accel_g
49286453-273d-48c3-a124-51a51221c1f6,4,T15,RC Exit,51.2064733505249,51.18510818481445,51.895615577697754,0.02136516571044922,0.09039013832807541,2.2381694316864014,0.653908371925354,-0.05586681142449379
49286453-273d-48c3-a124-51a51221c1f6,5,T1,Horse Shoe,23.235346603393555,19.390047073364258,22.987611770629883,3.8452995300292976,0.10239443182945251,5.690403938293457,0.6408370733261108,-0.24257227778434753
49286453-273d-48c3-a124-51a51221c1f6,5,T2-T3,Connectors,25.348041915893553,19.390047073364258,32.28913040161133,5.9579948425292955,0.10540729016065598,5.690403938293457,0.6447527408599854,-0.24257227778434753
49286453-273d-48c3-a124-51a51221c1f6,5,T4,NASCAR Bend,28.087404251098633,27.965099334716797,29.08482131958008,0.12230491638183594,0.16684776544570923,0.5797781348228455,0.6440001130104065,-0.015995264053344727
49286453-273d-48c3-a124-51a51221c1f6,5,T5a-T5b,Snake Entry,21.574311828613283,20.92611312866211,22.635679244995117,0.6481986999511733,0.14329810440540314,1.688477635383606,0.6439705491065979,0.08046361058950424
49286453-273d-48c3-a124-51a51221c1f6,5,T6a-T6b,Snake Exit,25.593975448608397,25.41693878173828,27.745938873291017,0.17703666687011577,0.09186837822198868,5.878893852233887,0.6459999680519104,-0.3521198630332947
49286453-273d-48c3-a124-51a51221c1f6,5,T7,Climbing Esses,31.620254135131837,30.974300384521484,31.869916915893555,0.645953750610353,0.13747353851795197,6.035855293273926,0.6529999375343323,-0.24060876667499542
49286453-273d-48c3-a124-51a51221c1f6,5,T8a-T8b,Climbing Esses 2,38.46426773071289,38.11684799194336,38.6174560546875,0.34741973876953125,0.10742440074682236,0.45886847376823425,0.6684592366218567,0.06645592302083969
49286453-273d-48c3-a124-51a51221c1f6,5,T9,Esses Exit,33.80656127929687,18.84280776977539,27.048601150512695,14.963753509521482,0.18678723275661469,6.028420925140381,0.6660001277923584,-0.28674620389938354
49286453-273d-48c3-a124-51a51221c1f6,5,T10,South Bend,31.71080436706543,18.84280776977539,25.306798934936523,12.867996597290038,0.18678723275661469,6.028420925140381,0.6660001277923584,-0.28674620389938354
49286453-273d-48c3-a124-51a51221c1f6,5,T11,Oak Tree Entry,31.443260192871094,18.84280776977539,25.177544784545898,12.600452423095703,0.18678723275661469,6.028420925140381,0.6660001277923584,-0.28674620389938354
49286453-273d-48c3-a124-51a51221c1f6,5,T12,Oak Tree,21.584546661376955,19.919700622558594,26.549491119384765,1.6648460388183608,0.11771922558546066,5.878758430480957,0.6280001997947693,-0.2762623429298401
49286453-273d-48c3-a124-51a51221c1f6,5,T13,RC Entry,26.379307556152344,19.919700622558594,33.17502899169922,6.459606933593751,0.21091800928115845,5.878758430480957,0.6289739012718201,-0.2762623429298401
49286453-273d-48c3-a124-51a51221c1f6,5,T14,Roller Coaster,31.47357940673828,31.135818481445312,33.32340927124024,0.33776092529296875,0.08578704297542572,5.938628196716309,0.6329346895217896,-0.28041234612464905
49286453-273d-48c3-a124-51a51221c1f6,5,T15,RC Exit,51.1525936126709,51.14379119873047,51.8493537902832,0.008802413940429688,0.08572972565889359,2.0299861431121826,0.6425926089286804,-0.05506196618080139
49286453-273d-48c3-a124-51a51221c1f6,6,T1,Horse Shoe,23.696143341064452,19.771305084228516,23.30167922973633,3.924838256835937,0.10502690821886063,6.133137226104736,0.6296708583831787,-0.2408534735441208
49286453-273d-48c3-a124-51a51221c1f6,6,T2-T3,Connectors,25.686035919189454,19.771305084228516,32.45006256103515,5.914730834960938,0.10502690821886063,6.133137226104736,0.6310268044471741,-0.2408534735441208
49286453-273d-48c3-a124-51a51221c1f6,6,T4,NASCAR Bend,28.10449638366699,28.015661239624023,29.330995941162108,0.08883514404296733,0.16910423338413239,0.800179123878479,0.6284000873565674,0.00950015801936388
49286453-273d-48c3-a124-51a51221c1f6,6,T5a-T5b,Snake Entry,22.030009078979493,20.91758918762207,23.19648971557617,1.1124198913574226,0.14251773059368134,1.463559627532959,0.6340435147285461,0.02751719020307064
49286453-273d-48c3-a124-51a51221c1f6,6,T6a-T6b,Snake Exit,25.843731307983397,25.704683303833008,27.283650588989257,0.1390480041503892,0.11354149132966995,5.757388591766357,0.6404001116752625,-0.3853495121002197
49286453-273d-48c3-a124-51a51221c1f6,6,T7,Climbing Esses,30.37145004272461,29.964244842529297,31.558994674682616,0.4072052001953139,0.12150248140096664,5.88585090637207,0.6454001069068909,-0.22396975755691528
49286453-273d-48c3-a124-51a51221c1f6,6,T8a-T8b,Climbing Esses 2,37.818285369873045,37.7945671081543,38.63506164550781,0.02371826171874858,0.10012265294790268,0.5063582062721252,0.6743866801261902,0.05353287234902382
49286453-273d-48c3-a124-51a51221c1f6,6,T9,Esses Exit,32.64471664428711,19.641862869262695,27.553872299194335,13.002853775024413,0.11469749361276627,5.755702495574951,0.6689999103546143,-0.2310093194246292
49286453-273d-48c3-a124-51a51221c1f6,6,T10,South Bend,30.503719329833984,19.641862869262695,25.81747970581055,10.861856460571289,0.11469749361276627,5.755702495574951,0.6689999103546143,-0.2310093194246292
49286453-273d-48c3-a124-51a51221c1f6,6,T11,Oak Tree Entry,30.25401496887207,19.641862869262695,25.72234191894531,10.612152099609375,0.11469749361276627,5.755702495574951,0.6689999103546143,-0.2310093194246292
49286453-273d-48c3-a124-51a51221c1f6,6,T12,Oak Tree,21.799572372436522,20.198671340942383,26.93593978881836,1.6009010314941392,0.16905105113983154,6.124202251434326,0.6225878596305847,-0.29514220356941223
49286453-273d-48c3-a124-51a51221c1f6,6,T13,RC Entry,26.105204772949218,20.198671340942383,33.41939010620117,5.906533432006835,0.2097427397966385,6.124202251434326,0.623999834060669,-0.29514220356941223
49286453-273d-48c3-a124-51a51221c1f6,6,T14,Roller Coaster,31.732742309570312,31.443161010742188,33.4618423461914,0.289581298828125,0.08776240050792694,6.12951135635376,0.6289998888969421,-0.29156360030174255
49286453-273d-48c3-a124-51a51221c1f6,6,T15,RC Exit,51.83139514923096,51.817501068115234,52.461771965026855,0.013894081115722656,0.08382972329854965,2.5179758071899414,0.6330001354217529,-0.06379532814025879
49286453-273d-48c3-a124-51a51221c1f6,7,T1,Horse Shoe,23.420135498046875,19.845277786254883,23.725222015380858,3.574857711791992,0.1070401519536972,6.117655277252197,0.6217389106750488,-0.24717554450035095
49286453-273d-48c3-a124-51a51221c1f6,7,T2-T3,Connectors,25.173503494262697,19.845277786254883,32.35886001586914,5.328225708007814,0.11030131578445435,6.117655277252197,0.6247655153274536,-0.24717554450035095
49286453-273d-48c3-a124-51a51221c1f6,7,T4,NASCAR Bend,26.852518463134764,26.184589385986328,27.154126358032226,0.6679290771484361,0.11070878058671951,0.8339380025863647,0.625,0.07915089279413223
49286453-273d-48c3-a124-51a51221c1f6,7,T5a-T5b,Snake Entry,21.842030334472657,20.564573287963867,22.356269073486327,1.2774570465087898,0.16707578301429749,2.2931408882141113,0.6259859204292297,0.052193783223629
