session_guid,lap_index,dist_m,speed_f4,throttle_f7,brake_f9,accel_g_f12,lat_g_f13,heading_f8
49286453-273d-48c3-a124-51a51221c1f6,0,3950,54.6931037902832,0.5495464205741882,-8.897483825683594,0.05500819906592369,-0.03334224969148636,102.3486099243164
49286453-273d-48c3-a124-51a51221c1f6,0,4000,44.11018753051758,0.5526185631752014,-10.281786918640137,-0.022255975753068924,-0.04293535277247429,103.29989624023438
49286453-273d-48c3-a124-51a51221c1f6,0,4050,33.365562438964844,0.5517637729644775,-5.109882831573486,0.04165670648217201,0.002529996680095792,105.07811737060547
49286453-273d-48c3-a124-51a51221c1f6,0,4100,24.392627716064453,0.5571707487106323,-4.358821392059326,-0.05559998005628586,-0.013659781776368618,105.55462646484375
49286453-273d-48c3-a124-51a51221c1f6,0,4150,22.420909881591797,0.565498411655426,5.0701189041137695,-0.1590377390384674,0.04607917740941048,103.51471710205078
49286453-273d-48c3-a124-51a51221c1f6,0,4200,28.448471069335938,0.5655199885368347,2.033994197845459,0.11334063857793808,-0.0459950752556324,98.90475463867188
49286453-273d-48c3-a124-51a51221c1f6,0,4250,32.726226806640625,0.566868245601654,0.6448212265968323,0.19860486686229706,-0.0832175612449646,94.53750610351562
49286453-273d-48c3-a124-51a51221c1f6,0,4300,35.82112503051758,0.566106915473938,-0.1961859166622162,0.12512660026550293,-0.04369330778717995,92.32855224609375
49286453-273d-48c3-a124-51a51221c1f6,0,4350,38.588096618652344,0.5660053491592407,0.44382330775260925,0.053940534591674805,-0.030522065237164497,88.8743896484375
49286453-273d-48c3-a124-51a51221c1f6,0,4400,37.68309783935547,0.5661553144454956,-2.9272172451019287,0.06831756234169006,-0.08198563754558563,85.34148406982422
49286453-273d-48c3-a124-51a51221c1f6,0,4450,36.00197982788086,0.5718839764595032,-2.803943634033203,0.10341993719339371,-0.018733175471425056,82.53289794921875
49286453-273d-48c3-a124-51a51221c1f6,0,4500,31.383594512939453,0.573467493057251,2.1961915493011475,-0.12812793254852295,0.04521613568067551,78.69192504882812
49286453-273d-48c3-a124-51a51221c1f6,0,4550,33.356475830078125,0.5734418034553528,4.908849716186523,-0.10132021456956863,-0.012147122994065285,74.74633026123047
49286453-273d-48c3-a124-51a51221c1f6,0,4600,35.512943267822266,0.5702462196350098,4.422976016998291,-0.0879029631614685,0.04203678295016289,73.68315887451172
